departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Finca La Esmeralda,1996,4,Menor de 18 aos,No,Civil,Hombre,Muerto,2.564079,-72.640033,Sin informacion,2564079 72640033,Sin Informacin
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Finca La Esmeralda,1996,4,Menor de 18 aos,No,Civil,Hombre,Muerto,2.564079,-72.640033,Sin informacion,2564079 72640033,Sin Informacin
HUILA,41,ALGECIRAS,41020,Rural,Termopilas,2007,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.6075,-75.138056,Sin informacion,26075 75138056,Fuerza pblica
ARAUCA,81,SARAVENA,81736,Rural,Vereda Cao Esperanza,2007,2,Mayor de 18 aos,No,Civil,Hombre,Herido,6.958339,-71.878277,Sin informacion,6958339 71878277,Sin Informacin
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sector Guayabal Vereda Lusitania,2007,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.651389,-74.804167,Sin informacion,2651389 74804167,Fuerza pblica
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sector Guayabal Vereda Lusitania,2007,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.651389,-74.804167,Sin informacion,2651389 74804167,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda La Paloma,2005,8,Mayor de 18 aos,No,Civil,Mujer,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Pasando estando cerca
META,50,URIBE,50370,Rural,Sector Bocas Del Rio Leiva,2007,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.749444,-74.383333,Sin informacion,2749444 74383333,Fuerza pblica
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Vereda San Jos,2004,3,Mayor de 18 aos,No,Civil,Hombre,Herido,8.574766,-73.097044,Sin informacion,8574766 73097044,Pasando estando cerca
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sitio Morroseco Vereda Guila,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.120008,-74.768227,Sin informacion,2120008 74768227,Fuerza pblica
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sitio Morroseco Vereda Guila,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.120008,-74.768227,Sin informacion,2120008 74768227,Fuerza pblica
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sitio Morroseco Vereda Guila,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.120008,-74.768227,Sin informacion,2120008 74768227,Fuerza pblica
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Sitio Morroseco Vereda Guila,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.120008,-74.768227,Sin informacion,2120008 74768227,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Sin informacin,1996,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.564079,-72.640033,Sin informacion,2564079 72640033,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Sin informacin,1996,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.564079,-72.640033,Sin informacion,2564079 72640033,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Sin informacin,1996,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.564079,-72.640033,Sin informacion,2564079 72640033,Fuerza pblica
CALDAS,17,AGUADAS,17013,Rural,Sitio Alto El Roble,2004,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,5.614722,-75.459722,Sin informacion,5614722 75459722,Fuerza pblica
CALDAS,17,AGUADAS,17013,Rural,Sitio Alto El Roble,2004,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,5.614722,-75.459722,Sin informacion,5614722 75459722,Fuerza pblica
CALDAS,17,AGUADAS,17013,Rural,Sitio Alto El Roble,2004,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.614722,-75.459722,Sin informacion,5614722 75459722,Fuerza pblica
CALDAS,17,AGUADAS,17013,Rural,Sitio Alto El Roble,2004,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,5.614722,-75.459722,Sin informacion,5614722 75459722,Fuerza pblica
CAQUETA,18,FLORENCIA,18001,Rural,Vereda San Francisco,2006,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.7125,-75.606944,Sin informacion,17125 75606944,Fuerza pblica
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sitio Alto Samana,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.965414,-75.10198,Sin informacion,5965414 7510198,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Vereda Las Delicias,2005,1,Mayor de 18 aos,No,Civil,Hombre,Herido,2.564079,-72.640033,Sin informacion,2564079 72640033,Sin Informacin
CAUCA,19,SANTA ROSA,19701,Rural,Vereda La Mina De Curiaco,2004,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.669167,-76.708056,Sin informacion,1669167 76708056,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
BOLIVAR,13,MORALES,13473,Rural,Sitio Mico Ahumado,1992,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.270279,-73.865805,Sin informacion,8270279 73865805,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Finca Agualinda,2004,10,Mayor de 18 aos,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,6461209 71730855,Pasando estando cerca
VAUPES,97,MIT,97001,Rural,Sin informacin,2004,6,Mayor de 18 aos,No,Civil,Hombre,Herido,1.249969,-70.235462,Sin informacion,1249969 70235462,Pasando estando cerca
ANTIOQUIA,5,YOLOMB,5890,Rural,Sin informacin,2005,11,Mayor de 18 aos,No,Civil,Hombre,Herido,6.732246,-74.943077,Sin informacion,6732246 74943077,Sin Informacin
CAUCA,19,SANTA ROSA,19701,Rural,Vereda Veguitas,2005,3,Mayor de 18 aos,No,Civil,Hombre,Herido,1.685,-76.7105555555556,Sin informacion,1685 767105555555556,Sin Informacin
ANTIOQUIA,5,LA UNIN,5400,Rural,Vereda San Juan,2001,10,Menor de 18 aos,No,Civil,Hombre,Muerto,5.974444,-75.361389,Sin informacion,5974444 75361389,Otra
ARAUCA,81,TAME,81794,Rural,Sector Cao Verde,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.58861111111111,-71.3716666666667,Sin informacion,658861111111111 713716666666667,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Sector Cao Verde,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.58861111111111,-71.3716666666667,Sin informacion,658861111111111 713716666666667,Fuerza pblica
VICHADA,99,CUMARIBO,99773,Rural,Sitio San Agustn,2003,3,Menor de 18 aos,No,Civil,Hombre,Herido,4.447613,-69.799221,Sin informacion,4447613 69799221,Pasando estando cerca
VICHADA,99,CUMARIBO,99773,Rural,Sitio San Agustn,2003,3,Mayor de 18 aos,No,Civil,Hombre,Herido,4.447613,-69.799221,Sin informacion,4447613 69799221,Pasando estando cerca
VICHADA,99,CUMARIBO,99773,Rural,Sitio San Agustn,2003,3,Mayor de 18 aos,No,Civil,Sin Informacin,Muerto,4.447613,-69.799221,Sin informacion,4447613 69799221,Pasando estando cerca
VICHADA,99,CUMARIBO,99773,Rural,Sitio San Agustn,2003,3,Mayor de 18 aos,No,Civil,Sin Informacin,Muerto,4.447613,-69.799221,Sin informacion,4447613 69799221,Pasando estando cerca
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmn Del Darien,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.892603,-76.145891,Sin informacion,5892603 76145891,Fuerza pblica
META,50,URIBE,50370,Rural,Sitio Los Girasoles,2007,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.240915,-74.354381,Sin informacion,3240915 74354381,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Santa Luca,2007,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.320556,-75.836667,Sin informacion,7320556 75836667,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Santa Luca,2007,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.320556,-75.836667,Sin informacion,7320556 75836667,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Sin informacin,2001,3,Menor de 18 aos,No,Civil,Mujer,Herido,8.258548,-73.100907,Sin informacion,8258548 73100907,Transito por via usual
BOLIVAR,13,SAN PABLO,13670,Rural,Vereda La Florida Corregimiento De Caa Brava,2006,7,Mayor de 18 aos,No,Civil,Hombre,Herido,7.483919,-73.933361,Sin informacion,7483919 73933361,Pasando estando cerca
ANTIOQUIA,5,EL BAGRE,5250,Rural,Quebrada El Moncholo,2001,10,Mayor de 18 aos,No,Civil,Hombre,Herido,7.597383,-74.809065,Sin informacion,7597383 74809065,Sin Informacin
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Escuela La Paz,2008,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.703611,-73.039167,Sin informacion,8703611 73039167,Fuerza pblica
BOLIVAR,13,ACH,13006,Rural,Vereda Montecristo,1992,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.573333,-74.560996,Sin informacion,8573333 74560996,Fuerza pblica
BOLIVAR,13,ACH,13006,Rural,Vereda Montecristo,1992,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,8.573333,-74.560996,Sin informacion,8573333 74560996,Fuerza pblica
BOLIVAR,13,ACH,13006,Rural,Vereda Montecristo,1992,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.573333,-74.560996,Sin informacion,8573333 74560996,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Vereda Ro Hondo,2001,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.451476,-76.810904,Sin informacion,2451476 76810904,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
CAUCA,19,JAMBAL,19364,Rural,Quebrada Guayaba,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.848056,-76.368056,Sin informacion,2848056 76368056,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Vereda Siberia,2005,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.485278,-71.350556,Sin informacion,6485278 71350556,Fuerza pblica
CALDAS,17,SAMAN,17662,Rural,Sin informacin,2003,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.411801,-74.989572,Sin informacion,5411801 74989572,Fuerza pblica
ANTIOQUIA,5,YAL,5885,Rural,Vereda Tres Morros,2001,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,6.677439,-74.83687,Sin informacion,6677439 7483687,Fuerza pblica
ANTIOQUIA,5,YAL,5885,Rural,Vereda Tres Morros,2001,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.677439,-74.83687,Sin informacion,6677439 7483687,Fuerza pblica
ANTIOQUIA,5,YAL,5885,Rural,Vereda Tres Morros,2001,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.677439,-74.83687,Sin informacion,6677439 7483687,Fuerza pblica
ANTIOQUIA,5,YAL,5885,Rural,Vereda Tres Morros,2001,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.677439,-74.83687,Sin informacion,6677439 7483687,Fuerza pblica
ANTIOQUIA,5,YAL,5885,Rural,Vereda Tres Morros,2001,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.677439,-74.83687,Sin informacion,6677439 7483687,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda Pajarito,2005,6,Mayor de 18 aos,No,Civil,Hombre,Herido,3.034582,-76.40794,Sin informacion,3034582 7640794,Pasando estando cerca
NARIO,52,CUMBAL,52227,Rural,Comunidad De Tallambi,2007,4,Mayor de 18 aos,Indigena,Civil,Mujer,Muerto,0.906258,-77.792061,Sin informacion,0906258 77792061,Sin Informacin
NARIO,52,CUMBAL,52227,Rural,Comunidad De Tallambi,2007,4,Menor de 18 aos,Indigena,Civil,Mujer,Muerto,0.906258,-77.792061,Sin informacion,0906258 77792061,Sin Informacin
NARIO,52,CUMBAL,52227,Rural,Comunidad De Tallambi,2007,4,Mayor de 18 aos,Indigena,Civil,Mujer,Muerto,0.906258,-77.792061,Sin informacion,0906258 77792061,Sin Informacin
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Finca Ubicada En La Carretera Que Conduce La Vere,2001,6,Mayor de 18 aos,No,Civil,Hombre,Herido,7.965,-74.055,Sin informacion,7965 74055,Viajando
META,50,VISTAHERMOSA,50711,Rural,Vereda Palestina,2005,6,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Sin Informacin
CAUCA,19,SANTA ROSA,19701,Rural,Las Animas,2005,9,Mayor de 18 aos,No,Civil,Hombre,Herido,1.685,-76.7105555555556,Sin informacion,1685 767105555555556,Pasando estando cerca
CAQUETA,18,SOLANO,18756,Rural,Solano,2005,8,Menor de 18 aos,No,Civil,Sin Informacin,Herido,0.695952,-75.256272,Sin informacion,0695952 75256272,Pasando estando cerca
CAQUETA,18,SOLANO,18756,Rural,Solano,2005,8,Menor de 18 aos,No,Civil,Sin Informacin,Herido,0.695952,-75.256272,Sin informacion,0695952 75256272,Pasando estando cerca
CAQUETA,18,SOLANO,18756,Rural,Solano,2005,8,Menor de 18 aos,No,Civil,Sin Informacin,Herido,0.695952,-75.256272,Sin informacion,0695952 75256272,Pasando estando cerca
BOLIVAR,13,ZAMBRANO,13894,Rural,Sin informacin,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.733253,-74.832099,Sin informacion,9733253 74832099,Fuerza pblica
BOLIVAR,13,ZAMBRANO,13894,Rural,Sin informacin,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.733253,-74.832099,Sin informacion,9733253 74832099,Fuerza pblica
ANTIOQUIA,5,SEGOVIA,5736,Rural,Sin informacin,1994,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.080232,-74.698921,Sin informacion,7080232 74698921,Fuerza pblica
ANTIOQUIA,5,SEGOVIA,5736,Rural,Sin informacin,1994,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.080232,-74.698921,Sin informacion,7080232 74698921,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,Vereda Las Palmeras,2007,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.49494421255,-75.4630895064,Sin informacion,149494421255 754630895064,Fuerza pblica
CESAR,20,LA JAGUA DE IBIRICO,20400,Rural,Vereda Las Flores,2006,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.560655,-73.33274,Sin informacion,9560655 7333274,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,6461209 71730855,Sin Informacin
CAUCA,19,CAJIBO,19130,Rural,Vereda Michinchal,2001,8,Mayor de 18 aos,No,Civil,Hombre,Herido,2.622711,-76.570745,Sin informacion,2622711 76570745,Recogiendo comida agua   madera
CAUCA,19,CAJIBO,19130,Rural,Vereda Michinchal,2001,8,Mayor de 18 aos,No,Civil,Hombre,Herido,2.622711,-76.570745,Sin informacion,2622711 76570745,Recogiendo comida agua   madera
BOLIVAR,13,REGIDOR,13580,Rural,Vereda Los Caimanes,2004,7,Mayor de 18 aos,No,Civil,Hombre,Muerto,8.665517,-73.823237,Sin informacion,8665517 73823237,Sin Informacin
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Cerro La Fria,2002,12,Menor de 18 aos,No,Civil,Hombre,Herido,8.437183,-73.287706,Sin informacion,8437183 73287706,Pasando estando cerca
ANTIOQUIA,5,GRANADA,5313,Rural,Vereda La Aguada,2002,4,Menor de 18 aos,No,Civil,Hombre,Herido,6.143703,-75.185183,Sin informacion,6143703 75185183,Sin Informacin
TOLIMA,73,PLANADAS,73555,Rural,Vereda San Miguel,2006,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,3.033056,-75.751944,Sin informacion,3033056 75751944,Fuerza pblica
TOLIMA,73,PLANADAS,73555,Rural,Vereda San Miguel,2006,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.033056,-75.751944,Sin informacion,3033056 75751944,Fuerza pblica
TOLIMA,73,PLANADAS,73555,Rural,Vereda San Miguel,2006,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.033056,-75.751944,Sin informacion,3033056 75751944,Fuerza pblica
ANTIOQUIA,5,COCORN,5197,Rural,Sitio La Arabia,2003,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.058001,-75.185085,Sin informacion,6058001 75185085,Fuerza pblica
ANTIOQUIA,5,COCORN,5197,Rural,Sitio La Arabia,2003,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.058001,-75.185085,Sin informacion,6058001 75185085,Fuerza pblica
BOLIVAR,13,MORALES,13473,Rural,Sin informacin,2000,8,Menor de 18 aos,No,Civil,Hombre,Herido,8.339,-73.89,Sin informacion,8339 7389,Agricultura
CESAR,20,PUEBLO BELLO,20570,Rural,Sierra Nevada,2002,11,Menor de 18 aos,No,Civil,Mujer,Herido,10.4205386395,-73.5849947181,Sin informacion,104205386395 735849947181,Pasando estando cerca
CESAR,20,PUEBLO BELLO,20570,Rural,Sierra Nevada,2002,11,Menor de 18 aos,No,Civil,Mujer,Herido,10.4205386395,-73.5849947181,Sin informacion,104205386395 735849947181,Pasando estando cerca
ANTIOQUIA,5,MUTAT,5480,Rural,Sitio Tascon,1999,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.243481,-76.436166,Sin informacion,7243481 76436166,Fuerza pblica
NARIO,52,RICAURTE,52612,Rural,Vereda Nembi,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.212529,-77.995412,Sin informacion,1212529 77995412,Fuerza pblica
NARIO,52,RICAURTE,52612,Rural,Vereda Nembi,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.212529,-77.995412,Sin informacion,1212529 77995412,Fuerza pblica
NARIO,52,RICAURTE,52612,Rural,Vereda Nembi,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.212529,-77.995412,Sin informacion,1212529 77995412,Fuerza pblica
NARIO,52,RICAURTE,52612,Rural,Vereda Nembi,2007,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.212529,-77.995412,Sin informacion,1212529 77995412,Fuerza pblica
ANTIOQUIA,5,VALDIVIA,5854,Rural,Corregimiento De Sabaletas,2006,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.291667,-75.254444,Sin informacion,7291667 75254444,Fuerza pblica
ANTIOQUIA,5,VALDIVIA,5854,Rural,Corregimiento De Sabaletas,2006,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.291667,-75.254444,Sin informacion,7291667 75254444,Fuerza pblica
BOLIVAR,13,SIMIT,13744,Rural,Sin informacin,2003,2,Mayor de 18 aos,No,Civil,Hombre,Herido,7.956662,-73.949071,Sin informacion,7956662 73949071,Sin Informacin
BOLIVAR,13,SIMIT,13744,Rural,Vereda La Humareda,2004,7,Mayor de 18 aos,No,Civil,Hombre,Herido,7.956662,-73.949071,Sin informacion,7956662 73949071,Sin Informacin
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Si Se Aguanta Sector Fundacin,2007,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.934444,-71.391944,Sin informacion,6934444 71391944,Fuerza pblica
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Si Se Aguanta Sector Fundacin,2007,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.934444,-71.391944,Sin informacion,6934444 71391944,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Briceo,2004,12,Mayor de 18 aos,No,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,7582546 75400212,Sin Informacin
TOLIMA,73,ROVIRA,73624,Rural,Sin informacin,2008,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,4.238889,-75.309722,Sin informacion,4238889 75309722,Fuerza pblica
META,50,PUERTO RICO,50590,Rural,Sitio Cao Carbn,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.525833,-73.060278,Sin informacion,2525833 73060278,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,Sin informacin,2005,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.564079,-72.640033,Sin informacion,2564079 72640033,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Escalera,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.413889,-75.208056,Sin informacion,7413889 75208056,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Escalera,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.413889,-75.208056,Sin informacion,7413889 75208056,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Escalera,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.413889,-75.208056,Sin informacion,7413889 75208056,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Escalera,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.413889,-75.208056,Sin informacion,7413889 75208056,Fuerza pblica
BOLIVAR,13,SIMIT,13744,Rural,Corregimiento De Monterrey,2005,4,Mayor de 18 aos,No,Civil,Hombre,Herido,7.956662,-73.949071,Sin informacion,7956662 73949071,Sin Informacin
ANTIOQUIA,5,SAN JERNIMO,5656,Rural,Carretera De Ovejas A San Jernimo,2001,1,Menor de 18 aos,No,Civil,Hombre,Herido,6.442045,-75.72769,Sin informacion,6442045 7572769,Pasando estando cerca
CAQUETA,18,FLORENCIA,18001,Rural,Vereda San Fransisco,2006,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.726667,-75.610556,Sin informacion,1726667 75610556,Fuerza pblica
META,50,ACACAS,50006,Rural,Piedras Gordas De La Vereda San Pablo,2003,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.991043,-73.765966,Sin informacion,3991043 73765966,Fuerza pblica
META,50,ACACAS,50006,Rural,Piedras Gordas De La Vereda San Pablo,2003,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.991043,-73.765966,Sin informacion,3991043 73765966,Fuerza pblica
META,50,ACACAS,50006,Rural,Piedras Gordas De La Vereda San Pablo,2003,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.991043,-73.765966,Sin informacion,3991043 73765966,Fuerza pblica
META,50,ACACAS,50006,Rural,Piedras Gordas De La Vereda San Pablo,2003,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.991043,-73.765966,Sin informacion,3991043 73765966,Fuerza pblica
